EAR,MAR,Label
0.3024,0.1254,0
0.2824,0.1284,0
0.2895,0.1258,0
0.1276,0.1234,0
0.302,0.122,0
0.2939,0.1227,0
0.2949,0.125,0
0.2756,0.1248,0
0.2777,0.1238,0
0.2808,0.1252,0
0.3014,0.1228,0
0.3178,0.1208,0
0.3,0.1239,0
0.3018,0.1269,0
0.311,0.1257,0
0.2929,0.1259,0
0.2819,0.1258,0
0.3074,0.1189,0
0.3553,0.1182,0
0.3116,0.1231,0
0.3079,0.1231,0
0.3178,0.1252,0
0.3428,0.1228,0
0.3065,0.1214,0
0.3373,0.1199,0
0.2621,0.1292,0
0.2635,0.1251,0
0.3205,0.1274,0
0.2981,0.1259,0
0.3196,0.1234,0
0.297,0.1254,0
0.3053,0.123,0
0.3154,0.125,0
0.1405,0.1255,0
0.2751,0.1271,0
0.2837,0.1253,0
0.2781,0.126,0
0.2926,0.1185,0
0.296,0.1232,0
0.2741,0.1229,0
0.3144,0.1292,0
0.3163,0.1262,0
0.2846,0.1294,0
0.2806,0.1278,0
0.2564,0.1251,0
0.2373,0.1203,0
0.2972,0.1247,0
0.3018,0.1267,0
0.3,0.1264,0
0.2871,0.1257,0
0.2762,0.1255,0
0.3036,0.1271,0
0.2739,0.126,0
0.2955,0.1262,0
0.2886,0.1246,0
0.2614,0.1231,0
0.2719,0.1239,0
0.3048,0.117,0
0.3011,0.1188,0
0.3097,0.1181,0
0.3363,0.1235,0
0.1006,0.1466,0
0.2047,0.1244,0
0.2846,0.1241,0
0.2795,0.1219,0
0.291,0.1238,0
0.2858,0.1179,0
0.3198,0.1216,0
0.3375,0.1242,0
0.3131,0.1286,0
0.3288,0.1262,0
0.3274,0.125,0
0.1363,0.1291,0
0.317,0.1254,0
0.3244,0.1275,0
0.3422,0.1259,0
0.3297,0.1257,0
0.3304,0.1264,0
0.3325,0.1223,0
0.2809,0.1242,0
0.2909,0.1267,0
0.3016,0.1274,0
0.297,0.1253,0
0.3051,0.1275,0
0.3267,0.1233,0
0.3106,0.1285,0
0.3129,0.1228,0
0.3153,0.1244,0
0.3003,0.1245,0
0.2891,0.1283,0
0.2992,0.1215,0
0.2019,0.127,0
0.3068,0.1266,0
0.3033,0.1204,0
0.2978,0.1255,0
0.2864,0.1196,0
0.2985,0.1227,0
0.2955,0.1259,0
0.2924,0.1212,0
0.289,0.1233,0
0.2972,0.1251,0
0.2914,0.1193,0
0.2947,0.1179,0
0.3026,0.1235,0
0.3002,0.1266,0
0.3023,0.1253,0
0.2993,0.1284,0
0.2999,0.1223,0
0.3014,0.1207,0
0.2651,0.1243,0
0.3023,0.1209,0
0.3014,0.1218,0
0.284,0.1275,0
0.3104,0.1232,0
0.3133,0.1219,0
0.2838,0.1186,0
0.2981,0.1226,0
0.3122,0.1264,0
0.3114,0.122,0
0.3168,0.1205,0
0.3195,0.1212,0
0.3097,0.1237,0
0.2914,0.1207,0
0.313,0.1238,0
0.31,0.1238,0
0.3179,0.1228,0
0.1163,0.1231,0
0.2968,0.1229,0
0.3076,0.1262,0
0.3061,0.1254,0
0.29,0.125,0
0.3052,0.1243,0
0.321,0.1256,0
0.2991,0.1226,0
0.3009,0.1215,0
0.289,0.1192,0
0.2913,0.1213,0
0.3047,0.1224,0
0.3527,0.121,0
0.2668,0.1227,0
0.3179,0.1229,0
0.3961,0.1316,0
0.3453,0.1253,0
0.3507,0.1231,0
0.3239,0.1233,0
0.3004,0.1264,0
0.3027,0.1231,0
0.3048,0.1245,0
0.3181,0.1227,0
0.3148,0.121,0
0.2887,0.1241,0
0.2872,0.1226,0
0.1971,0.1232,0
0.318,0.1226,0
0.2855,0.1245,0
0.306,0.1277,0
0.3441,0.1283,0
0.2319,0.1312,0
0.2761,0.1296,0
0.1954,0.1315,0
0.262,0.1351,0
0.2807,0.1256,0
0.2954,0.122,0
0.2865,0.1225,0
0.3367,0.1247,0
0.3272,0.1247,0
0.3193,0.1241,0
0.3205,0.1264,0
0.3193,0.1252,0
0.2992,0.1243,0
0.3262,0.1249,0
0.2202,0.1231,0
0.2195,0.1238,0
0.231,0.1236,0
0.24,0.125,0
0.3191,0.1267,0
0.2984,0.1247,0
0.2292,0.1252,0
0.3192,0.1219,0
0.3218,0.1231,0
0.3085,0.171,0
0.3288,0.1243,0
0.3211,0.1252,0
0.3417,0.1253,0
0.2985,0.1248,0
0.327,0.125,0
0.3213,0.1249,0
0.2261,0.1247,0
0.2561,0.1235,0
0.1674,0.126,0
0.3575,0.1246,0
0.256,0.127,0
0.2566,0.1238,0
0.23,0.1258,0
0.3205,0.124,0
0.2068,0.1246,0
0.3128,0.1234,0
0.2298,0.1241,0
0.2375,0.1264,0
0.2954,0.123,0
0.2259,0.1246,0
0.3071,0.1254,0
0.3082,0.1262,0
0.3178,0.1267,0
0.2017,0.1252,0
0.3222,0.1263,0
0.2699,0.1246,0
0.3217,0.1265,0
0.2821,0.125,0
0.2648,0.1207,0
0.2722,0.1193,0
0.3435,0.1216,0
0.2615,0.1216,0
0.2795,0.2167,0
0.2764,0.1543,0
0.2415,0.1209,0
0.2802,0.12,0
0.3332,0.1201,0
0.2585,0.1167,0
0.2575,0.1172,0
0.3414,0.1204,0
0.2592,0.122,0
0.2423,0.1642,0
0.2469,0.1203,0
0.2217,0.1699,0
0.3352,0.1671,0
0.2393,0.1188,0
0.2406,0.1701,0
0.3253,0.1296,0
0.2789,0.1214,0
0.3146,0.123,0
0.257,0.1237,0
0.3384,0.1215,0
0.3552,0.1216,0
0.3257,0.1214,0
0.3244,0.1241,0
0.2528,0.124,0
0.3347,0.1219,0
0.2484,0.1251,0
0.3271,0.1241,0
0.3431,0.1237,0
0.3348,0.1239,0
0.3324,0.1242,0
0.3305,0.121,0
0.2417,0.1225,0
0.2998,0.1231,0
0.3004,0.2429,0
0.271,0.1217,0
0.2944,0.1279,0
0.2552,0.1199,0
0.2476,0.1207,0
0.2227,0.1225,0
0.2403,0.122,0
0.2443,0.1262,0
0.3331,0.1243,0
0.3377,0.1311,0
0.2411,0.1587,0
0.3044,0.1184,0
0.2875,0.211,0
0.279,0.1216,0
0.2504,0.1818,0
0.3367,0.1358,0
0.2449,0.1218,0
0.252,0.118,0
0.2137,0.1836,0
0.2195,0.1297,0
0.2273,0.1235,0
0.345,0.1819,0
0.2393,0.1645,0
0.3233,0.1861,0
0.2207,0.1732,0
0.3207,0.1273,0
0.3212,0.1233,0
0.3182,0.124,0
0.3188,0.1235,0
0.3443,0.1266,0
0.3373,0.1258,0
0.3224,0.1256,0
0.3252,0.1259,0
0.3182,0.1228,0
0.2331,0.1247,0
0.3153,0.1229,0
0.297,0.127,0
0.3019,0.1244,0
0.2934,0.1221,0
0.2324,0.1276,0
0.2249,0.1245,0
0.3272,0.1273,0
0.3246,0.1232,0
0.3024,0.1261,0
0.316,0.1256,0
0.2979,0.1259,0
0.3288,0.1198,0
0.2431,0.1247,0
0.2865,0.1235,0
0.2303,0.1198,0
0.3267,0.1206,0
0.2661,0.1219,0
0.2387,0.1699,0
0.3201,0.1191,0
0.2623,0.121,0
0.3427,0.1233,0
0.2142,0.124,0
0.2893,0.1248,0
0.3242,0.1246,0
0.188,0.1255,0
0.1906,0.1265,0
0.2031,0.128,0
0.2705,0.1276,0
0.2838,0.1272,0
0.0584,0.1204,1
0.1073,0.1185,1
0.2253,0.1212,1
0.23,0.1153,1
0.1242,0.1183,1
0.1076,0.1261,1
0.1408,0.1259,1
0.1058,0.1204,1
0.1319,0.1241,1
0.1844,0.1274,1
0.1374,0.1255,1
0.175,0.125,1
0.1141,0.1254,1
0.1872,0.1242,1
0.2267,0.1239,1
0.1356,0.1221,1
0.2155,0.1215,1
0.2263,0.1212,1
0.2091,0.1218,1
0.1094,0.1208,1
0.2278,0.1206,1
0.2278,0.1203,1
0.2216,0.1221,1
0.2154,0.122,1
0.2246,0.124,1
0.2247,0.1249,1
0.2235,0.1235,1
0.2269,0.124,1
0.209,0.122,1
0.2284,0.1245,1
0.2217,0.1225,1
0.2284,0.125,1
0.1874,0.6843,1
0.2652,0.8609,1
0.2675,1.0645,1
0.2612,1.1094,1
0.2551,1.1364,1
0.2399,0.9005,1
0.2023,0.5977,1
0.2078,0.1213,1
0.2024,0.1212,1
0.2157,0.1231,1
0.2244,0.1245,1
0.2267,0.1241,1
0.2169,0.1238,1
0.283,0.7456,1
0.2252,0.8315,1
0.1751,0.6198,1
0.2298,0.8576,1
0.2233,0.6515,1
0.2105,0.6766,1
0.2421,0.7654,1
0.2461,0.4546,1
0.1367,0.1232,1
0.1494,0.1236,1
0.1866,0.1199,1
0.2293,0.1249,1
0.2205,0.1258,1
0.2268,0.1255,1
0.1169,0.125,1
0.2084,0.2318,1
0.1287,0.1227,1
0.1395,0.1236,1
0.1004,0.125,1
0.1354,0.1248,1
0.227,0.124,1
0.2941,0.5131,1
0.2296,0.6217,1
0.2256,0.891,1
0.137,0.9077,1
0.0924,0.9794,1
0.1836,0.988,1
0.1801,0.8268,1
0.1653,0.3953,1
0.2207,0.2482,1
0.2274,0.1192,1
0.2024,0.1227,1
0.2276,0.1219,1
0.1297,0.1229,1
0.1825,0.1256,1
0.0923,0.1236,1
0.2258,0.1268,1
0.2294,0.1284,1
0.2247,0.1313,1
0.1374,0.1258,1
0.2285,0.1251,1
0.1214,0.122,1
0.212,0.1231,1
0.2294,0.1239,1
0.1635,0.1239,1
0.2248,0.1246,1
0.2295,0.125,1
0.2178,0.1218,1
0.219,0.1244,1
0.2248,0.1228,1
0.1846,0.1291,1
0.1398,0.1257,1
0.2191,0.1184,1
0.2225,0.124,1
0.1261,0.1234,1
0.1935,0.1233,1
0.1977,0.139,1
0.1789,0.1179,1
0.1625,0.1195,1
0.1776,0.1204,1
0.1784,0.1196,1
0.1506,0.1235,1
0.1522,0.133,1
0.1421,0.1307,1
0.1357,0.1226,1
0.2015,0.1321,1
0.1915,0.1241,1
0.2248,0.1232,1
0.2035,0.1227,1
0.1716,0.126,1
0.1768,0.125,1
0.1813,0.1234,1
0.1586,0.1254,1
0.138,0.1241,1
0.1856,0.125,1
0.1421,0.1261,1
0.2263,0.1275,1
0.2257,0.1267,1
0.212,0.1273,1
0.1918,0.1276,1
0.201,0.1272,1
0.1888,0.1277,1
0.1531,0.1279,1
0.1269,0.1169,1
0.1777,0.1221,1
0.1182,0.1221,1
0.1868,0.1248,1
0.1996,0.131,1
0.1758,0.1216,1
0.1135,0.1153,1
0.2206,0.1209,1
0.2269,0.1248,1
0.1359,0.1214,1
0.2197,0.1215,1
0.2021,0.1204,1
0.1282,0.1182,1
0.1185,0.1206,1
0.1953,0.1214,1
0.1684,0.1184,1
0.1908,0.1204,1
0.1966,0.1197,1
0.1966,0.1193,1
0.2029,0.1191,1
0.2065,0.1206,1
0.2015,0.118,1
0.2008,0.1202,1
0.2017,0.1197,1
0.209,0.1201,1
0.2055,0.1185,1
0.2172,0.1199,1
0.1962,0.1226,1
0.2024,0.1207,1
0.2019,0.1191,1
0.1934,0.1179,1
0.2058,0.1201,1
0.2014,0.1193,1
0.2114,0.1207,1
0.1915,0.1214,1
0.2043,0.1205,1
0.2031,0.1209,1
0.1939,0.1216,1
0.2034,0.1177,1
0.2,0.1206,1
0.1952,0.1197,1
0.2134,0.121,1
0.1955,0.1196,1
0.1928,0.12,1
0.2074,0.1197,1
0.1962,0.1204,1
0.203,0.119,1
0.2018,0.1219,1
0.2125,0.12,1
0.2091,0.1193,1
0.2137,0.1194,1
0.2046,0.1185,1
0.2191,0.1195,1
0.198,0.1209,1
0.2053,0.1195,1
0.202,0.119,1
0.1994,0.1203,1
0.2038,0.1206,1
0.208,0.1214,1
0.1961,0.12,1
0.2188,0.1204,1
0.2056,0.1185,1
0.1669,0.12,1
0.1996,0.1211,1
0.1915,0.1213,1
0.2081,0.1223,1
0.203,0.118,1
0.2141,0.1204,1
0.2042,0.1187,1
0.1974,0.119,1
0.2074,0.1206,1
0.207,0.1216,1
0.2001,0.1205,1
0.1981,0.1208,1
0.1989,0.1221,1
0.1994,0.1182,1
0.2057,0.1185,1
0.2117,0.1199,1
0.2103,0.1194,1
0.212,0.1187,1
0.2004,0.1197,1
0.2055,0.1198,1
0.1208,0.1203,1
0.2081,0.1181,1
0.2006,0.1218,1
0.2032,0.1181,1
0.2029,0.119,1
0.2059,0.12,1
0.2039,0.1192,1
0.2129,0.1209,1
0.2027,0.1173,1
0.2062,0.1214,1
0.2044,0.1226,1
0.205,0.119,1
0.2101,0.117,1
0.2047,0.1212,1
0.1993,0.1176,1
0.1979,0.1189,1
0.208,0.1197,1
0.2009,0.1192,1
0.2233,0.1202,1
0.125,0.1199,1
0.1728,0.1167,1
0.1532,0.1172,1
0.1732,0.1184,1
0.1779,0.1198,1
0.1778,0.1178,1
0.1652,0.1191,1
0.1746,0.1185,1
0.1785,0.1184,1
0.1768,0.1186,1
0.1862,0.1189,1
0.195,0.1201,1
0.2098,0.1213,1
0.2065,0.1225,1
0.1968,0.1204,1
0.2054,0.1222,1
0.1931,0.1219,1
0.2231,0.1211,1
0.1615,0.1195,1
0.1757,0.1193,1
0.1795,0.1213,1
0.2007,0.1206,1
0.1911,0.1218,1
0.1956,0.1212,1
0.1793,0.1209,1
0.1801,0.1211,1
0.1896,0.1214,1
0.1893,0.1217,1
0.1983,0.1217,1
0.192,0.12,1
0.1479,0.1174,1
0.1658,0.1204,1
0.1832,0.1178,1
0.142,0.1181,1
0.2223,0.1188,1
0.2073,0.1175,1
0.1642,0.1216,1
0.2104,0.1188,1
0.2156,0.1195,1
0.0729,0.1269,1
0.2293,0.1219,1
0.1962,0.1261,1
0.2012,0.1478,1
0.12,0.1187,1
0.1861,0.1201,1
0.3115,0.1695,0
0.2792,0.1192,0
0.2677,0.1201,0
0.3053,0.1224,0
0.2827,0.1218,0
0.2951,0.1203,0
0.3154,0.1212,0
0.2924,0.1212,0
0.2967,0.1191,0
0.2956,0.1212,0
0.2979,0.1206,0
0.2996,0.1219,0
0.2732,0.1212,0
0.2232,0.1219,0
0.2798,0.1212,0
0.0637,0.1234,0
0.2776,0.1193,0
0.295,0.1199,0
0.2616,0.1226,0
0.3014,0.1226,0
0.2857,0.1228,0
0.313,0.1216,0
0.3098,0.1215,0
0.2985,0.1239,0
0.2844,0.1195,0
0.2615,0.1182,0
0.294,0.1194,0
0.2846,0.1184,0
0.2796,0.1195,0
0.287,0.1169,0
0.2798,0.124,0
0.2643,0.1209,0
0.2704,0.1193,0
0.2785,0.118,0
0.2918,0.1202,0
0.2887,0.1203,0
0.2869,0.1174,0
0.2716,0.1215,0
0.273,0.1196,0
0.2778,0.1202,0
0.2795,0.1219,0
0.25,0.1161,0
0.269,0.1226,0
0.2702,0.1218,0
0.2774,0.1214,0
0.2514,0.125,0
0.2805,0.4799,0
0.2844,0.1258,0
0.2665,0.1544,0
0.2789,0.1164,0
0.2927,0.1184,0
0.2858,0.1187,0
0.2937,0.118,0
0.2984,0.1193,0
0.2282,0.1215,0
0.2867,0.1231,0
0.2887,0.1202,0
0.2808,0.1201,0
0.2732,0.1193,0
0.2507,0.1233,0
0.2723,0.1227,0
0.3427,0.1227,0
0.2895,0.1231,0
0.2966,0.1227,0
0.2641,0.123,0
0.2883,0.1243,0
0.3055,0.1185,0
0.2889,0.1178,0
0.3082,0.1197,0
0.3112,0.1182,0
0.2933,0.1199,0
0.2925,0.1192,0
0.2921,0.1195,0
0.2448,0.1195,0
0.2988,0.1204,0
0.2967,0.1216,0
0.297,0.1211,0
0.279,0.1212,0
0.2878,0.1203,0
0.2999,0.1208,0
0.2998,0.1188,0
0.3119,0.1198,0
0.2968,0.1206,0
0.2908,0.1207,0
0.2869,0.1211,0
0.1278,0.1225,0
0.2879,0.122,0
0.2894,0.1211,0
0.2901,0.1207,0
0.2833,0.1214,0
0.3028,0.1229,0
0.2986,0.1228,0
0.3142,0.1215,0
0.2907,0.1213,0
0.3167,0.121,0
0.3015,0.1211,0
0.3063,0.1214,0
0.2998,0.1217,0
0.1412,0.123,0
0.3411,0.1224,0
0.3257,0.122,0
0.3311,0.1228,0
0.3407,0.1219,0
0.331,0.1224,0
0.3472,0.1216,0
0.3341,0.123,0
0.329,0.1229,0
0.3363,0.1216,0
0.3444,0.1213,0
0.3518,0.1214,0
0.3602,0.1229,0
0.3562,0.1223,0
0.0323,0.1223,0
0.3309,0.1235,0
0.3135,0.1212,0
0.3002,0.1222,0
0.3016,0.1228,0
0.2788,0.1227,0
0.2959,0.1157,0
0.3117,0.1201,0
0.3127,0.1198,0
0.2926,0.1201,0
0.2847,0.121,0
0.2641,0.1211,0
0.265,0.1191,0
0.2587,0.1209,0
0.0742,0.1233,0
0.2688,0.1207,0
0.2443,0.119,0
0.2597,0.1202,0
0.2483,0.1218,0
0.2591,0.1217,0
0.2834,0.1211,0
0.2555,0.12,0
0.3051,0.1204,0
0.2797,0.1225,0
0.2725,0.123,0
0.2974,0.1213,0
0.301,0.122,0
0.3154,0.1225,0
0.2968,0.1219,0
0.3042,0.1223,0
0.2908,0.1231,0
0.3277,0.122,0
0.2917,0.1204,0
0.2935,0.1237,0
0.2809,0.1222,0
0.2922,0.1216,0
0.3118,0.1224,0
0.2966,0.1221,0
0.292,0.1231,0
0.3056,0.1224,0
0.3021,0.1222,0
0.2944,0.1214,0
0.305,0.1201,0
0.2873,0.1216,0
0.3041,0.1227,0
0.3076,0.1221,0
0.1301,0.1217,0
0.3055,0.123,0
0.3096,0.1223,0
0.2884,0.1221,0
0.3144,0.1214,0
0.3325,0.1222,0
0.3285,0.1221,0
0.315,0.1222,0
0.2998,0.1217,0
0.2992,0.1226,0
0.3058,0.1224,0
0.3006,0.1223,0
0.32,0.1216,0
0.3203,0.1212,0
0.3153,0.1214,0
0.2894,0.1224,0
0.3183,0.1227,0
0.3055,0.1202,0
0.3211,0.1222,0
0.0591,0.1205,0
0.2872,0.1236,0
0.3089,0.1212,0
0.3096,0.1225,0
0.2684,0.1209,0
0.2707,0.1214,0
0.3067,0.1231,0
0.3064,0.1211,0
0.2982,0.1218,0
0.2738,0.1195,0
0.2952,0.1173,0
0.2848,0.1184,0
0.2854,0.1184,0
0.2897,0.119,0
0.2899,0.1189,0
0.3068,0.1204,0
0.3055,0.1198,0
0.3166,0.1178,0
0.3268,0.1195,0
0.3311,0.1194,0
0.3256,0.1177,0
0.326,0.1183,0
0.3297,0.1202,0
0.3519,0.1213,0
0.3422,0.1234,0
0.3298,0.1158,0
0.2532,0.1155,0
0.3072,0.1218,0
0.3054,0.1235,0
0.3117,0.1187,0
0.2942,0.122,0
0.0454,0.1226,0
0.2845,0.122,0
0.0543,0.1225,0
0.274,0.1212,0
0.2864,0.1195,0
0.3003,0.1227,0
0.2622,0.1207,0
0.3023,0.1217,0
0.3014,0.1212,0
0.2794,0.1219,0
0.2993,0.1216,0
0.3014,0.1172,0
0.3195,0.1214,0
0.2897,0.1222,0
0.2825,0.1202,0
0.3301,0.1195,0
0.3264,0.1203,0
0.308,0.1193,0
0.311,0.1215,0
0.2884,0.1218,0
0.2919,0.121,0
0.2915,0.1223,0
0.2886,0.1211,0
0.3047,0.1208,0
0.3009,0.1207,0
0.286,0.1202,0
0.3033,0.1212,0
0.307,0.1227,0
0.2984,0.1228,0
0.2964,0.1204,0
0.292,0.1175,0
0.2766,0.1234,0
0.2674,0.1237,0
0.2486,0.1222,0
0.2481,0.1208,0
0.2394,0.1207,0
0.2602,0.1212,0
0.2986,0.1207,0
0.3046,0.119,0
0.2812,0.1223,0
0.2832,0.124,0
0.2839,0.1227,0
0.0828,0.1221,0
0.2955,0.1214,0
0.2902,0.1232,0
0.2943,0.1233,0
0.281,0.1175,0
0.3064,0.1171,0
0.2947,0.1191,0
0.3126,0.1428,0
0.3103,0.1433,0
0.2902,0.1186,0
0.2926,0.1533,0
0.3003,0.1188,0
0.298,0.1178,0
0.2977,0.1179,0
0.2927,0.1191,0
0.2806,0.1185,0
0.3159,0.1205,0
0.3066,0.1162,0
0.2954,0.1192,0
0.2939,0.1169,0
0.255,0.1853,0
0.2792,0.1197,0
0.2856,0.1183,0
0.2987,0.1197,0
0.281,0.1189,0
0.3047,0.1188,0
0.2982,0.118,0
0.2929,0.1156,0
0.2854,0.1211,0
0.2977,0.1225,0
0.2887,0.122,0
0.2926,0.122,0
0.2942,0.123,0
0.2715,0.1179,0
0.2952,0.1171,0
0.2852,0.1193,0
0.2928,0.1169,0
0.2981,0.1174,0
0.25,0.118,0
0.2879,0.1185,0
0.2667,0.1185,0
0.2914,0.1191,0
0.2968,0.1182,0
0.2943,0.1177,0
0.3015,0.1185,0
0.2859,0.1193,0
0.2732,0.1192,0
0.2763,0.121,0
0.2804,0.1205,0
0.2759,0.1224,0
0.3133,0.123,0
0.2909,0.1219,0
0.3049,0.1236,0
0.3065,0.1229,0
0.2984,0.1229,0
0.2924,0.1221,0
0.2979,0.1224,0
0.0873,0.1234,0
0.2749,0.1235,0
0.2727,0.1222,0
0.2911,0.1219,0
0.2988,0.123,0
0.2932,0.1233,0
0.2904,0.1224,0
0.2221,0.1236,0
0.3027,0.1224,0
0.3065,0.1223,0
0.2831,0.1168,0
0.2919,0.1199,0
0.2789,0.1189,0
0.3041,0.1206,0
0.3142,0.1241,0
0.3063,0.1224,0
0.2931,0.1214,0
0.294,0.1208,0
0.2893,0.1244,0
0.313,0.1172,0
0.3041,0.12,0
0.2666,0.1192,0
0.3028,0.121,0
0.3049,0.12,0
0.2906,0.119,0
0.2926,0.1204,0
0.3001,0.1197,0
0.3137,0.1222,0
0.3003,0.121,0
0.292,0.1206,0
0.2932,0.1203,0
0.2906,0.1213,0
0.0598,0.1227,0
0.2883,0.1206,0
0.2878,0.1211,0
0.2881,0.1199,0
0.2878,0.1206,0
0.2846,0.1208,0
0.0359,0.1225,0
0.3049,0.1209,0
0.2877,0.12,0
0.2937,0.122,0
0.3024,0.1218,0
0.293,0.1199,0
0.2997,0.1217,0
0.2936,0.1172,0
0.3089,0.1188,0
0.326,0.1189,0
0.2976,0.1169,0
0.2922,0.1319,0
0.3059,0.1171,0
0.2753,0.1164,0
0.2801,0.1173,0
0.2843,0.1176,0
0.287,0.1203,0
0.2854,0.1179,0
0.2795,0.1218,0
0.2966,0.1219,0
0.2697,0.1177,0
0.2628,0.119,0
0.2474,0.1218,0
0.2706,0.1228,0
0.2438,0.1213,0
0.2464,0.1231,0
0.2431,0.1213,0
0.2714,0.1224,0
0.2827,0.1211,0
0.2992,0.12,0
0.2685,0.1211,0
0.2766,0.1197,0
0.2725,0.1203,0
0.2888,0.1217,0
0.2822,0.1175,0
0.3035,0.1182,0
0.2932,0.1186,0
0.2912,0.1204,0
0.3143,0.1204,0
0.3671,0.1179,0
0.3009,0.122,0
0.164,0.1229,0
0.3005,0.121,0
0.2966,0.1221,0
0.2786,0.121,0
0.3137,0.1167,0
0.3193,0.1172,0
0.3005,0.1178,0
0.3124,0.118,0
0.3272,0.1184,0
0.3107,0.1205,0
0.3211,0.1175,0
0.3084,0.1164,0
0.3025,0.1165,0
0.2854,0.1173,0
0.2866,0.1173,0
0.2925,0.1195,0
0.2808,0.1168,0
0.3045,0.1188,0
0.3259,0.1147,0
0.279,0.1198,0
0.3063,0.1187,0
0.2874,0.1182,0
0.2757,0.1183,0
0.2865,0.1174,0
0.286,0.1188,0
0.2867,0.122,0
0.2688,0.1187,0
0.2704,0.1198,0
0.2718,0.1195,0
0.3197,0.1238,0
0.2814,0.1218,0
0.2865,0.1217,0
0.3068,0.1174,0
0.3067,0.1169,0
0.3079,0.1191,0
0.3059,0.1176,0
0.2853,0.119,0
0.2741,0.1205,0
0.3187,0.1198,0
0.3037,0.1198,0
0.3137,0.1193,0
0.3038,0.1191,0
0.3076,0.1181,0
0.2903,0.1188,0
0.2911,0.1186,0
0.295,0.1184,0
0.2871,0.1187,0
0.2902,0.1192,0
0.3046,0.1193,0
0.2798,0.1191,0
0.2909,0.1201,0
0.2856,0.1187,0
0.2956,0.1214,0
0.2972,0.1194,0
0.2881,0.1198,0
0.225,0.1185,0
0.327,0.1197,0
0.2939,0.1213,0
0.3196,0.1182,0
0.2818,0.1199,0
0.3126,0.1208,0
0.3007,0.1194,0
0.2629,0.1211,0
0.2671,0.1215,0
0.2778,0.1221,0
0.3007,0.1232,0
0.2974,0.1216,0
0.3049,0.1208,0
0.324,0.1191,0
0.2928,0.1184,0
0.2773,0.1169,0
0.33,0.1216,0
0.2551,0.1184,0
0.3009,0.1187,0
0.287,0.119,0
0.2971,0.1184,0
0.2791,0.1178,0
0.277,0.1179,0
0.2848,0.1178,0
0.2759,0.1182,0
0.2804,0.12,0
0.282,0.1186,0
0.3043,0.1195,0
0.2948,0.1186,0
0.047,0.121,0
0.3019,0.1198,0
0.3142,0.1183,0
0.2861,0.1201,0
0.2933,0.1195,0
0.3498,0.1198,0
0.0422,0.1203,0
0.2609,0.1186,0
0.2882,0.1186,0
0.2722,0.1191,0
0.3179,0.1213,0
0.2853,0.1206,0
0.2964,0.1188,0
0.2963,0.1197,0
0.3078,0.1217,0
0.2949,0.1208,0
0.276,0.118,0
0.2862,0.1212,0
0.2858,0.1204,0
0.2856,0.1204,0
0.2675,0.1199,0
0.2886,0.119,0
0.288,0.1231,0
0.3052,0.1202,0
0.3121,0.1185,0
0.2555,0.1193,0
0.2523,0.1213,0
0.2692,0.1177,0
0.2863,0.1241,0
0.2797,0.1218,0
0.2609,0.1198,0
0.282,0.1208,0
0.2566,0.1212,0
0.3021,0.1223,0
0.2792,0.1235,0
0.2775,0.1214,0
0.264,0.121,0
0.2584,0.1232,0
0.2448,0.1225,0
0.2513,0.1216,0
0.0558,0.1222,0
0.2862,0.121,0
0.2715,0.1217,0
0.2517,0.1208,0
0.2374,0.1217,0
0.25,0.1224,0
0.2393,0.1217,0
0.2792,0.1208,0
0.2547,0.121,0
0.2648,0.1217,0
0.2641,0.1201,0
0.2749,0.1221,0
0.2974,0.1217,0
0.2805,0.121,0
0.27,0.1227,0
0.2962,0.1179,0
0.2887,0.1217,0
0.0596,0.1214,0
0.2789,0.1189,0
0.276,0.1198,0
0.2704,0.1193,0
0.2154,0.1221,0
0.2967,0.1187,0
0.2745,0.1183,0
0.2727,0.121,0
0.2771,0.1212,0
0.2571,0.1222,0
0.2669,0.1215,0
0.2478,0.1199,0
0.2568,0.122,0
0.263,0.121,0
0.284,0.1206,0
0.2986,0.1221,0
0.2732,0.1214,0
0.2677,0.1218,0
0.2707,0.1204,0
0.2685,0.1215,0
0.2515,0.1205,0
0.2885,0.1215,0
0.2941,0.1224,0
0.2804,0.1215,0
0.2814,0.1205,0
0.2665,0.1224,0
0.2845,0.1229,0
0.2869,0.1226,0
0.285,0.1223,0
0.2916,0.1228,0
0.2488,0.1221,0
0.2811,0.1221,0
0.2709,0.1219,0
0.2717,0.1227,0
0.2852,0.1215,0
0.2914,0.1179,0
0.2896,0.1187,0
0.294,0.1192,0
0.2995,0.1216,0
0.2995,0.1187,0
0.2794,0.1224,0
0.2982,0.1199,0
0.2758,0.1192,0
0.2839,0.1212,0
0.2685,0.1217,0
0.2758,0.121,0
0.0865,0.1207,0
0.2726,0.1226,0
0.29,0.1215,0
0.2502,0.12,0
0.2697,0.121,0
0.2684,0.1231,0
0.2668,0.1197,0
0.2666,0.1239,0
0.2509,0.1207,0
0.2895,0.1225,0
0.2818,0.1211,0
0.2582,0.1217,0
0.2815,0.1239,0
0.256,0.1216,0
0.2848,0.1234,0
0.2414,0.12,0
0.2498,0.1242,0
0.2711,0.1206,0
0.2736,0.1228,0
0.278,0.1224,0
0.2745,0.1238,0
0.2552,0.1238,0
0.2527,0.1217,0
0.2351,0.1222,0
0.2531,0.122,0
0.2589,0.1209,0
0.0565,0.1197,1
0.2227,0.1176,1
0.1849,0.116,1
